layer,head,metric,clip_reward,clip_reward_pct,mdice,mask_coverage_mean,salience_max_mean,score,elapsed_s,status,total_possible_reward
6,3,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,4,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,5,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,6,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,7,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,8,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,9,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,10,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,11,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,12,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,13,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,14,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
6,15,clip,,,,,,,0.0,fwd_error:index 6 is out of range,
7,0,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,1,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,2,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,3,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,4,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,5,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,6,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,7,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,8,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,9,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,10,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,11,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,12,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,13,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,14,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
7,15,clip,,,,,,,0.0,fwd_error:index 7 is out of range,
8,0,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,1,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,2,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,3,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,4,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,5,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,6,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,7,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,8,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,9,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,10,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,11,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,12,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,13,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,14,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
8,15,clip,,,,,,,0.0,fwd_error:index 8 is out of range,
9,0,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,1,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,2,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,3,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,4,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,5,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,6,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,7,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,8,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,9,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,10,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,11,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,12,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,13,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,14,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
9,15,clip,,,,,,,0.0,fwd_error:index 9 is out of range,
10,0,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,1,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,2,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,3,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,4,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,5,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,6,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,7,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,8,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,9,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,10,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,11,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,12,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,13,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,14,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
10,15,clip,,,,,,,0.0,fwd_error:index 10 is out of range,
11,0,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,1,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,2,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,3,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,4,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,5,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,6,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,7,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,8,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,9,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,10,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,11,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,12,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,13,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,14,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
11,15,clip,,,,,,,0.0,fwd_error:index 11 is out of range,
12,0,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,1,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,2,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,3,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,4,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,5,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,6,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,7,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,8,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,9,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,10,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,11,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,12,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,13,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,14,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
12,15,clip,,,,,,,0.0,fwd_error:index 12 is out of range,
13,0,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,1,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,2,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,3,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,4,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,5,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,6,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,7,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,8,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,9,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,10,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,11,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,12,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,13,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,14,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
13,15,clip,,,,,,,0.0,fwd_error:index 13 is out of range,
14,0,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,1,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,2,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,3,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,4,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,5,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,6,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,7,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,8,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,9,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,10,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,11,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,12,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,13,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,14,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
14,15,clip,,,,,,,0.0,fwd_error:index 14 is out of range,
15,0,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,1,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,2,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,3,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,4,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,5,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,6,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,7,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,8,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,9,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,10,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,11,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,12,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,13,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,14,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
15,15,clip,,,,,,,0.0,fwd_error:index 15 is out of range,
16,0,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,1,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,2,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,3,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,4,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,5,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,6,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,7,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,8,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,9,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,10,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,11,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,12,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,13,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,14,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
16,15,clip,,,,,,,0.0,fwd_error:index 16 is out of range,
17,0,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,1,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,2,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,3,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,4,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,5,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,6,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,7,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,8,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,9,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,10,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,11,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,12,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,13,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,14,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
17,15,clip,,,,,,,0.0,fwd_error:index 17 is out of range,
18,0,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,1,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,2,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,3,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,4,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,5,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,6,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,7,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,8,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,9,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,10,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,11,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,12,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,13,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,14,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
18,15,clip,,,,,,,0.0,fwd_error:index 18 is out of range,
19,0,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,1,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,2,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,3,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,4,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,5,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,6,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,7,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,8,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,9,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,10,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,11,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,12,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,13,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,14,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
19,15,clip,,,,,,,0.0,fwd_error:index 19 is out of range,
20,0,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,1,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,2,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,3,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,4,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,5,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,6,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,7,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,8,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,9,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,10,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,11,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,12,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,13,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,14,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
20,15,clip,,,,,,,0.0,fwd_error:index 20 is out of range,
21,0,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,1,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,2,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,3,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,4,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,5,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,6,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,7,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,8,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,9,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,10,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,11,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,12,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,13,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,14,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
21,15,clip,,,,,,,0.0,fwd_error:index 21 is out of range,
22,0,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,1,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,2,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,3,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,4,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,5,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,6,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,7,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,8,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,9,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,10,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,11,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,12,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,13,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,14,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
22,15,clip,,,,,,,0.0,fwd_error:index 22 is out of range,
23,0,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,1,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,2,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,3,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,4,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,5,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,6,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,7,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,8,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,9,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,10,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,11,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,12,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,13,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,14,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
23,15,clip,,,,,,,0.0,fwd_error:index 23 is out of range,
