layer,head,metric,clip_reward,clip_reward_pct,mdice,mask_coverage_mean,salience_max_mean,score,elapsed_s,status,total_possible_reward
9,12,dice,,,,,,,0.0,fwd_error:index 9 is out of range,
9,13,dice,,,,,,,0.0,fwd_error:index 9 is out of range,
9,14,dice,,,,,,,0.0,fwd_error:index 9 is out of range,
9,15,dice,,,,,,,0.0,fwd_error:index 9 is out of range,
10,0,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,1,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,2,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,3,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,4,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,5,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,6,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,7,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,8,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,9,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,10,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,11,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,12,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,13,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,14,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
10,15,dice,,,,,,,0.0,fwd_error:index 10 is out of range,
11,0,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,1,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,2,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,3,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,4,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,5,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,6,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,7,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,8,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,9,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,10,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,11,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,12,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,13,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,14,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
11,15,dice,,,,,,,0.0,fwd_error:index 11 is out of range,
12,0,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,1,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,2,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,3,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,4,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,5,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,6,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,7,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,8,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,9,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,10,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,11,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,12,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,13,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,14,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
12,15,dice,,,,,,,0.0,fwd_error:index 12 is out of range,
13,0,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,1,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,2,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,3,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,4,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,5,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,6,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,7,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,8,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,9,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,10,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,11,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,12,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,13,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,14,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
13,15,dice,,,,,,,0.0,fwd_error:index 13 is out of range,
14,0,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,1,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,2,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,3,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,4,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,5,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,6,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,7,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,8,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,9,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,10,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,11,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,12,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,13,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,14,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
14,15,dice,,,,,,,0.0,fwd_error:index 14 is out of range,
15,0,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,1,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,2,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,3,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,4,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,5,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,6,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,7,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,8,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,9,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,10,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,11,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,12,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,13,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,14,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
15,15,dice,,,,,,,0.0,fwd_error:index 15 is out of range,
16,0,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,1,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,2,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,3,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,4,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,5,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,6,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,7,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,8,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,9,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,10,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,11,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,12,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,13,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,14,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
16,15,dice,,,,,,,0.0,fwd_error:index 16 is out of range,
17,0,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,1,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,2,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,3,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,4,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,5,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,6,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,7,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,8,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,9,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,10,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,11,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,12,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,13,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,14,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
17,15,dice,,,,,,,0.0,fwd_error:index 17 is out of range,
18,0,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,1,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,2,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,3,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,4,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,5,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,6,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,7,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,8,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,9,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,10,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,11,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,12,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,13,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,14,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
18,15,dice,,,,,,,0.0,fwd_error:index 18 is out of range,
19,0,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,1,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,2,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,3,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,4,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,5,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,6,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,7,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,8,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,9,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,10,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,11,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,12,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,13,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,14,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
19,15,dice,,,,,,,0.0,fwd_error:index 19 is out of range,
20,0,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,1,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,2,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,3,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,4,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,5,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,6,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,7,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,8,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,9,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,10,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,11,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,12,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,13,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,14,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
20,15,dice,,,,,,,0.0,fwd_error:index 20 is out of range,
21,0,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,1,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,2,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,3,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,4,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,5,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,6,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,7,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,8,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,9,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,10,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,11,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,12,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,13,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,14,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
21,15,dice,,,,,,,0.0,fwd_error:index 21 is out of range,
22,0,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,1,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,2,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,3,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,4,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,5,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,6,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,7,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,8,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,9,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,10,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,11,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,12,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,13,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,14,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
22,15,dice,,,,,,,0.0,fwd_error:index 22 is out of range,
23,0,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,1,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,2,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,3,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,4,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,5,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,6,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,7,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,8,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,9,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,10,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,11,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,12,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,13,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,14,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
23,15,dice,,,,,,,0.0,fwd_error:index 23 is out of range,
