layer,head,metric,clip_reward,clip_reward_pct,mdice,mask_coverage_mean,salience_max_mean,score,elapsed_s,status,total_possible_reward
3,9,clip,0,0.0,0.0,3.02,0.000119,0.0,2.41,ok,30
3,10,clip,0,0.0,0.0,7.87,0.003987,0.0,2.26,ok,30
3,11,clip,0,0.0,0.0,4.54,0.00136,0.0,2.4,ok,30
4,0,clip,0,0.0,0.0,7.27,0.000599,0.0,2.26,ok,30
4,1,clip,0,0.0,0.0,4.37,5.9e-05,0.0,2.39,ok,30
4,2,clip,0,0.0,0.0,8.78,9.3e-05,0.0,2.25,ok,30
4,3,clip,0,0.0,0.0,11.71,0.000104,0.0,2.46,ok,30
4,4,clip,0,0.0,0.0,4.85,0.009534,0.0,2.2,ok,30
4,5,clip,0,0.0,0.0,2.49,1.3e-05,0.0,2.4,ok,30
4,6,clip,0,0.0,0.0,4.06,0.000125,0.0,2.17,ok,30
4,7,clip,0,0.0,0.0,7.23,1.2e-05,0.0,2.33,ok,30
4,8,clip,0,0.0,0.0,10.2,2.6e-05,0.0,2.28,ok,30
4,9,clip,0,0.0,0.0,4.51,0.001042,0.0,2.4,ok,30
4,10,clip,0,0.0,0.0,4.26,0.000524,0.0,2.19,ok,30
4,11,clip,0,0.0,0.0,15.65,0.000254,0.0,2.44,ok,30
5,0,clip,0,0.0,0.0,4.85,1.8e-05,0.0,2.2,ok,30
5,1,clip,0,0.0,0.0,1.67,2.9e-05,0.0,2.18,ok,30
5,2,clip,0,0.0,0.0,12.34,9e-05,0.0,2.46,ok,30
5,3,clip,0,0.0,0.0,3.65,0.000458,0.0,2.2,ok,30
5,4,clip,0,0.0,0.0,9.64,5.9e-05,0.0,2.41,ok,30
5,5,clip,0,0.0,0.0,3.12,1.4e-05,0.0,2.19,ok,30
5,6,clip,0,0.0,0.0,3.86,0.001539,0.0,2.38,ok,30
5,7,clip,0,0.0,0.0,3.69,1.4e-05,0.0,2.21,ok,30
5,8,clip,0,0.0,0.0,2.21,0.000286,0.0,2.36,ok,30
5,9,clip,0,0.0,0.0,1.55,2.9e-05,0.0,2.13,ok,30
5,10,clip,0,0.0,0.0,5.94,0.006126,0.0,2.41,ok,30
5,11,clip,0,0.0,0.0,11.03,2.1e-05,0.0,2.26,ok,30
6,0,clip,0,0.0,0.0,10.37,2.5e-05,0.0,2.4,ok,30
6,1,clip,0,0.0,0.0,9.73,7.7e-05,0.0,2.21,ok,30
6,2,clip,0,0.0,0.0,3.94,0.000627,0.0,2.35,ok,30
6,3,clip,0,0.0,0.0,11.22,4e-05,0.0,2.2,ok,30
6,4,clip,0,0.0,0.0,10.35,0.000119,0.0,2.42,ok,30
6,5,clip,0,0.0,0.0,10.88,0.000713,0.0,2.18,ok,30
6,6,clip,0,0.0,0.0,5.65,0.011092,0.0,2.37,ok,30
6,7,clip,0,0.0,0.0,3.86,0.003503,0.0,2.19,ok,30
6,8,clip,0,0.0,0.0,3.11,1.2e-05,0.0,2.37,ok,30
6,9,clip,0,0.0,0.0,2.18,0.000165,0.0,2.15,ok,30
6,10,clip,0,0.0,0.0,4.01,1.6e-05,0.0,2.39,ok,30
6,11,clip,0,0.0,0.0,3.82,7e-06,0.0,2.19,ok,30
7,0,clip,0,0.0,0.0,8.7,0.000171,0.0,2.24,ok,30
7,1,clip,0,0.0,0.0,3.87,0.002806,0.0,2.4,ok,30
7,2,clip,0,0.0,0.0,10.29,0.000185,0.0,2.23,ok,30
7,3,clip,0,0.0,0.0,10.02,0.004586,0.0,2.48,ok,30
7,4,clip,0,0.0,0.0,5.19,0.004517,0.0,2.21,ok,30
7,5,clip,0,0.0,0.0,8.58,5.5e-05,0.0,2.51,ok,30
7,6,clip,0,0.0,0.0,3.42,0.000226,0.0,2.22,ok,30
7,7,clip,0,0.0,0.0,3.95,9.5e-05,0.0,2.35,ok,30
7,8,clip,0,0.0,0.0,9.8,0.000272,0.0,2.16,ok,30
7,9,clip,0,0.0,0.0,12.25,0.005314,0.0,2.39,ok,30
7,10,clip,0,0.0,0.0,1.88,0.000218,0.0,2.18,ok,30
7,11,clip,0,0.0,0.0,6.98,0.000345,0.0,2.36,ok,30
8,0,clip,0,0.0,0.0,3.85,0.002221,0.0,2.19,ok,30
8,1,clip,0,0.0,0.0,4.14,5.7e-05,0.0,2.32,ok,30
8,2,clip,0,0.0,0.0,7.68,0.000164,0.0,2.22,ok,30
8,3,clip,0,0.0,0.0,5.03,0.000505,0.0,2.32,ok,30
8,4,clip,0,0.0,0.0,11.74,0.000322,0.0,2.15,ok,30
8,5,clip,0,0.0,0.0,2.35,4.2e-05,0.0,2.33,ok,30
8,6,clip,0,0.0,0.0,9.9,0.000167,0.0,2.16,ok,30
8,7,clip,0,0.0,0.0,4.13,0.00044,0.0,2.33,ok,30
8,8,clip,0,0.0,0.0,9.64,0.000117,0.0,2.27,ok,30
8,9,clip,0,0.0,0.0,13.89,0.001644,0.0,2.21,ok,30
8,10,clip,0,0.0,0.0,4.05,0.000634,0.0,2.42,ok,30
8,11,clip,0,0.0,0.0,6.87,5.1e-05,0.0,2.23,ok,30
9,0,clip,0,0.0,0.0,1.84,2.1e-05,0.0,2.37,ok,30
9,1,clip,0,0.0,0.0,8.75,3.7e-05,0.0,2.22,ok,30
9,2,clip,0,0.0,0.0,7.94,2.2e-05,0.0,2.56,ok,30
9,3,clip,0,0.0,0.0,16.95,0.00041,0.0,2.27,ok,30
9,4,clip,0,0.0,0.0,14.85,0.000295,0.0,2.44,ok,30
9,5,clip,0,0.0,0.0,16.27,0.00017,0.0,2.28,ok,30
9,6,clip,0,0.0,0.0,3.86,6.4e-05,0.0,2.42,ok,30
9,7,clip,0,0.0,0.0,14.35,0.000127,0.0,2.3,ok,30
9,8,clip,0,0.0,0.0,13.47,4.5e-05,0.0,2.48,ok,30
9,9,clip,0,0.0,0.0,6.5,1.2e-05,0.0,2.24,ok,30
9,10,clip,0,0.0,0.0,12.78,6.9e-05,0.0,2.41,ok,30
9,11,clip,0,0.0,0.0,16.24,0.000849,0.0,2.27,ok,30
10,0,clip,0,0.0,0.0,12.62,5.1e-05,0.0,2.49,ok,30
10,1,clip,0,0.0,0.0,2.05,0.000148,0.0,2.15,ok,30
10,2,clip,0,0.0,0.0,1.91,5.4e-05,0.0,2.32,ok,30
10,3,clip,0,0.0,0.0,10.37,4.4e-05,0.0,2.2,ok,30
10,4,clip,0,0.0,0.0,1.64,0.000235,0.0,2.33,ok,30
10,5,clip,0,0.0,0.0,3.27,5.8e-05,0.0,2.14,ok,30
10,6,clip,0,0.0,0.0,4.07,5.9e-05,0.0,2.37,ok,30
10,7,clip,0,0.0,0.0,5.67,8.7e-05,0.0,2.15,ok,30
10,8,clip,0,0.0,0.0,11.72,0.000626,0.0,2.2,ok,30
10,9,clip,0,0.0,0.0,3.86,0.002201,0.0,2.41,ok,30
10,10,clip,0,0.0,0.0,4.27,6.1e-05,0.0,2.13,ok,30
10,11,clip,0,0.0,0.0,0.85,0.000164,0.0,2.36,ok,30
11,0,clip,0,0.0,0.0,0.0,0.0,0.0,2.14,ok,30
11,1,clip,0,0.0,0.0,0.0,0.0,0.0,2.32,ok,30
11,2,clip,0,0.0,0.0,0.0,0.0,0.0,2.12,ok,30
11,3,clip,0,0.0,0.0,0.0,0.0,0.0,2.34,ok,30
11,4,clip,0,0.0,0.0,0.0,0.0,0.0,2.11,ok,30
11,5,clip,0,0.0,0.0,0.0,0.0,0.0,2.35,ok,30
11,6,clip,0,0.0,0.0,0.0,0.0,0.0,2.1,ok,30
11,7,clip,0,0.0,0.0,0.0,0.0,0.0,2.31,ok,30
11,8,clip,0,0.0,0.0,0.0,0.0,0.0,2.17,ok,30
11,9,clip,0,0.0,0.0,0.0,0.0,0.0,2.41,ok,30
11,10,clip,0,0.0,0.0,0.0,0.0,0.0,2.11,ok,30
11,11,clip,0,0.0,0.0,0.0,0.0,0.0,2.33,ok,30
