layer,head,metric,clip_reward,clip_reward_pct,mdice,mask_coverage_mean,salience_max_mean,score,elapsed_s,status,total_possible_reward
5,2,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,3,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,4,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,5,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,6,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,7,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,8,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,9,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,10,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,11,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,12,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,13,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,14,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
5,15,clip,,,,,,,0.0,fwd_error:Input image size (288*288) doesn't match model (294*294).,
